VERSION 10100 -- Tue Jan 15 19:35:09 2002 UTC -- created by alex on q from file /net/q/u/alex/kepler/sgrid/s22/s22#presn
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 473:    8.5853871999928639E+33   4.2486721073512197E+09  -1.1781815091503907E+06   5.0501284753777854E+03   4.1349281723855221E+08   1.7046918961106669E+20   7.4450577250141712E+16   6.1047844825759974E+00   0.0000000000000000E+00   1.6895356405887259E+01   4.9997619976397939E-01      convective    APPROX   7.2272232144240085E-27   7.3330909133252143E-19   0.0000000000000000E+00   8.7851532154979611E-16   2.7912885720397847E-02   0.0000000000000000E+00   6.8581071048677478E-01   2.5393106342270827E-01   2.9011717839656205E-02   1.4387819143520683E-03   4.2660251230249458E-04   9.6220830781684709E-05   6.5724038478089363E-05   2.0190232146462605E-12   2.9474879122096414E-06   1.8133001611192364E-05   1.2852127451213407E-03   1.2094345015373481E-15                      ---                      ---
 474:    8.6092575999921786E+33   4.2696946471541004E+09  -1.1726893090796482E+06   4.9809374710605452E+03   4.1136277942771584E+08   1.6714187741629920E+20   7.3982283119311424E+16   6.1046765031203103E+00   0.0000000000000000E+00   1.6895355537725955E+01   4.9997619976397928E-01      convective    APPROX   7.2041780956631575E-27   7.3090297274392740E-19   0.0000000000000000E+00   8.8281529813797753E-16   2.7912958550596157E-02   0.0000000000000000E+00   6.8581074458432167E-01   2.5393097817942367E-01   2.9011697157787529E-02   1.4387810474722291E-03   4.2660241339936801E-04   9.6220810897168285E-05   6.5724021546948073E-05   2.0156687026174984E-12   2.9474879121495038E-06   1.8133001611191453E-05   1.2852127451213414E-03   1.1996694043861086E-15                      ---                      ---
 475:    8.6331279999914980E+33   4.2908007219989758E+09  -1.1672442813906919E+06   4.9125125931663961E+03   4.0923752544718724E+08   1.6387048899220498E+20   7.3515508876700064E+16   6.1045684445164197E+00   0.0000000000000000E+00   1.6895354672078430E+01   4.9997619976397945E-01      convective    APPROX   7.1812146790124868E-27   7.2850693496977053E-19   0.0000000000000000E+00   8.8707420555224845E-16   2.7913031170934591E-02   0.0000000000000000E+00   6.8581077858304595E-01   2.5393089317981515E-01   2.9011676536447345E-02   1.4387801838559651E-03   4.2660231537421832E-04   9.6220791189711739E-05   6.5724004773391219E-05   2.0123449011915398E-12   2.9474879120899658E-06   1.8133001611190528E-05   1.2852127451213405E-03   1.1899993034988337E-15                      ---                      ---
 476:    8.6569983999908127E+33   4.3119916667351284E+09  -1.1618454049813233E+06   4.8448433814398550E+03   4.0711693358327919E+08   1.6065404835541444E+20   7.3050227217458000E+16   6.1044603059832170E+00   0.0000000000000000E+00   1.6895353809100872E+01   4.9997619976397939E-01      convective    APPROX   7.1583374065630728E-27   7.2612140764774956E-19   0.0000000000000000E+00   8.9129211299856517E-16   2.7913103568299586E-02   0.0000000000000000E+00   6.8581081247694220E-01   2.5393080843893395E-01   2.9011655979544332E-02   1.4387793236560037E-03   4.2660221823397700E-04   9.6220771660697740E-05   6.5723988158442829E-05   2.0090520250761751E-12   2.9474879120310297E-06   1.8133001611189640E-05   1.2852127451213403E-03   1.1804246966366281E-15                      ---                      ---
 477:    8.6808687999901182E+33   4.3332688406506538E+09  -1.1564916758870501E+06   4.7779195712939354E+03   4.0500088264539868E+08   1.5749160028713386E+20   7.2586411059999232E+16   6.1043520869347043E+00   0.0000000000000000E+00   1.6895352948956091E+01   4.9997619976397939E-01      convective    APPROX   7.1355509052405763E-27   7.2374683917744061E-19   0.0000000000000000E+00   8.9546905393730310E-16   2.7913175729021494E-02   0.0000000000000000E+00   6.8581084625974420E-01   2.5393072397247141E-01   2.9011635491151377E-02   1.4387784670318792E-03   4.2660212198620666E-04   9.6220752311635850E-05   6.5723971703232750E-05   2.0057903100988896E-12   2.9474879119726929E-06   1.8133001611188749E-05   1.2852127451213394E-03   1.1709461412721742E-15                      ---                      ---
 478:    8.7047391999894329E+33   4.3546336282012758E+09  -1.1511821067518701E+06   4.7117310892577279E+03   4.0288925191882831E+08   1.5438220980221890E+20   7.2124033536157392E+16   6.1042437869957356E+00   0.0000000000000000E+00   1.6895352091813859E+01   4.9997619976397933E-01      convective    APPROX   7.1128599959040242E-27   7.2138369763209484E-19   0.0000000000000000E+00   8.9960502289930931E-16   2.7913247638848161E-02   0.0000000000000000E+00   6.8581087992491940E-01   2.5393063979679004E-01   2.9011615075513593E-02   1.4387776141502634E-03   4.2660202663912867E-04   9.6220733144167944E-05   6.5723955409000917E-05   2.0025600140863284E-12   2.9474879119149582E-06   1.8133001611187855E-05   1.2852127451213398E-03   1.1615642570170464E-15                      ---                      ---
 479:    8.7286095999887384E+33   4.3760874397645159E+09  -1.1459157260719531E+06   4.6462680485607907E+03   4.0078192111757642E+08   1.5132496163456949E+20   7.1663067981404976E+16   6.1041354060164243E+00   0.0000000000000000E+00   1.6895351237851202E+01   4.9997619976397939E-01      convective    APPROX   7.0902697030228492E-27   7.1903247172950672E-19   0.0000000000000000E+00   9.0369997248494407E-16   2.7913319282916765E-02   0.0000000000000000E+00   6.8581091346565448E-01   2.5393055592895519E-01   2.9011594737056723E-02   1.4387767651853091E-03   4.2660193220165189E-04   9.6220714160073632E-05   6.5723939277102298E-05   1.9993614178113874E-12   2.9474879118578390E-06   1.8133001611186991E-05   1.2852127451213405E-03   1.1522797282409194E-15                      ---                      ---
 480:    8.7524799999880393E+33   4.3976317124206228E+09  -1.1406915777653141E+06   4.5815207448258961E+03   3.9867877033680385E+08   1.4831895973744978E+20   7.1203487925122496E+16   6.1040269440901822E+00   0.0000000000000000E+00   1.6895350387252808E+01   4.9997619976397928E-01      convective    APPROX   7.0677852648282031E-27   7.1669367185099684E-19   0.0000000000000000E+00   9.0775381054369449E-16   2.7913390645724623E-02   0.0000000000000000E+00   6.8581094687483879E-01   2.5393047238676808E-01   2.9011574480395853E-02   1.4387759203190087E-03   4.2660183868340119E-04   9.6220695361276789E-05   6.5723923309011706E-05   1.9961948259920094E-12   2.9474879118013330E-06   1.8133001611186137E-05   1.2852127451213398E-03   1.1430933068360225E-15                      ---                      ---
 481:    8.7763503999873355E+33   4.4192679107612104E+09  -1.1355087204948138E+06   4.5174796518908743E+03   3.9657968000524473E+08   1.4536332679908539E+20   7.0745267080924024E+16   6.1039184015707928E+00   0.0000000000000000E+00   1.6895349540211345E+01   4.9997619976397933E-01      convective    APPROX   7.0454121445212540E-27   7.1436783116905261E-19   0.0000000000000000E+00   9.1176639740931224E-16   2.7913461711096675E-02   0.0000000000000000E+00   6.8581098014505459E-01   2.5393038918880351E-01   2.9011554310345300E-02   1.4387750797416013E-03   4.2660174609475475E-04   9.6220676749852010E-05   6.5723907506329532E-05   1.9930605684228861E-12   2.9474879117454475E-06   1.8133001611185280E-05   1.2852127451213405E-03   1.1340058153621927E-15                      ---                      ---
 482:    8.8002207999866226E+33   4.4409975277269888E+09  -1.1303662269650004E+06   4.4541354177402236E+03   3.9448453083742481E+08   1.4245720377260510E+20   7.0288379337094208E+16   6.1038097790938437E+00   0.0000000000000000E+00   1.6895348696927908E+01   4.9997619976397922E-01      convective    APPROX   7.0231560414355667E-27   7.1205550676879000E-19   0.0000000000000000E+00   9.1573754337112294E-16   2.7913532462153643E-02   0.0000000000000000E+00   6.8581101326855876E-01   2.5393030635444674E-01   2.9011534231928114E-02   1.4387742436519689E-03   4.2660165444687427E-04   9.6220658328031531E-05   6.5723891870787219E-05   1.9899590010836562E-12   2.9474879116901794E-06   1.8133001611184416E-05   1.2852127451213385E-03   1.1250181501184270E-15                      ---                      ---
 483:    8.8240911999859004E+33   4.4628220854759312E+09  -1.1252631834636889E+06   4.3914788605457170E+03   3.9239320378546071E+08   1.3959974941975711E+20   6.9832798747023712E+16   6.1037010775988740E+00   0.0000000000000000E+00   1.6895347857612393E+01   4.9997619976397928E-01      convective    APPROX   7.0010229037185074E-27   7.0975728092588898E-19   0.0000000000000000E+00   9.1966700608317816E-16   2.7913602881275569E-02   0.0000000000000000E+00   6.8581104623726852E-01   2.5393022390393472E-01   2.9011514250387109E-02   1.4387734122580883E-03   4.2660156375174708E-04   9.6220640098213322E-05   6.5723876404253864E-05   1.9868905074425662E-12   2.9474879116355526E-06   1.8133001611183582E-05   1.2852127451213387E-03   1.1161312847756914E-15                      ---                      ---
 484:    8.8479615999851644E+33   4.4847431362832098E+09  -1.1201986892992712E+06   4.3295009648173591E+03   3.9030557999058050E+08   1.3679013986818792E+20   6.9378499519684528E+16   6.1035922983528197E+00   0.0000000000000000E+00   1.6895347022484025E+01   4.9997619976397928E-01      convective    APPROX   6.9790189422341216E-27   7.0747376250972609E-19   0.0000000000000000E+00   9.2355448795267538E-16   2.7913672950061762E-02   0.0000000000000000E+00   6.8581107904274197E-01   2.5393014185840074E-01   2.9011494371196683E-02   1.4387725857775296E-03   4.2660147402222591E-04   9.6220622062969221E-05   6.5723861108743373E-05   1.9838554999099882E-12   2.9474879115815529E-06   1.8133001611182762E-05   1.2852127451213398E-03   1.1073462744377002E-15                      ---                      ---
 485:    8.8718319999844284E+33   4.5067622634744539E+09  -1.1151718560616653E+06   4.2681928776582354E+03   3.8822154073432791E+08   1.3402756818178425E+20   6.8925456010173344E+16   6.1034834429766889E+00   0.0000000000000000E+00   1.6895346191771782E+01   4.9997619976397933E-01      convective    APPROX   6.9571506438794766E-27   7.0520558832395857E-19   0.0000000000000000E+00   9.2739963381332592E-16   2.7913742649293249E-02   0.0000000000000000E+00   6.8581111167615583E-01   2.5393006023991893E-01   2.9011474600074444E-02   1.4387717644379226E-03   4.2660138527207328E-04   9.6220604225053397E-05   6.5723845986421006E-05   1.9808544211910806E-12   2.9474879115281937E-06   1.8133001611181922E-05   1.2852127451213385E-03   1.0986642594033234E-15                      ---                      ---
 486:    8.8957023999836785E+33   4.5288810823938074E+09  -1.1101818071812433E+06   4.2075459051093785E+03   3.8614096738917184E+08   1.3131124394327438E+20   6.8473642710303624E+16   6.1033745134777817E+00   0.0000000000000000E+00   1.6895345365714935E+01   4.9997619976397928E-01      convective    APPROX   6.9354247876735915E-27   7.0295342473318888E-19   0.0000000000000000E+00   9.3120202827519138E-16   2.7913811958886793E-02   0.0000000000000000E+00   6.8581114412829847E-01   2.5392997907155651E-01   2.9011454942994921E-02   1.4387709484775474E-03   4.2660129751601359E-04   9.6220586587413500E-05   6.5723831039612621E-05   1.9778877460013347E-12   2.9474879114754938E-06   1.8133001611181126E-05   1.2852127451213387E-03   1.0900864699732749E-15                      ---                      ---
 487:    8.9195727999829241E+33   4.5511012414085531E+09  -1.1052276772864214E+06   4.1475515086047881E+03   3.8406374136865824E+08   1.2864039284925579E+20   6.8023034239117864E+16   6.1032655122786164E+00   0.0000000000000000E+00   1.6895344544563599E+01   4.9997619976397928E-01      convective    APPROX   6.9138484610787299E-27   7.0071796931176863E-19   0.0000000000000000E+00   9.3496119319097835E-16   2.7913880857848808E-02   0.0000000000000000E+00   6.8581117638953293E-01   2.5392989837742569E-01   2.9011435406203580E-02   1.4387701381459001E-03   4.2660121076978002E-04   9.6220569153199407E-05   6.5723816270812533E-05   1.9749559827909545E-12   2.9474879114234483E-06   1.8133001611180347E-05   1.2852127451213383E-03   1.0816142312750186E-15                      ---                      ---
 488:    8.9434431999821604E+33   4.5734244229518862E+09  -1.1003086116994068E+06   4.0882013015120642E+03   3.8198974407724851E+08   1.2601425631700717E+20   6.7573605333610952E+16   6.1031564422569780E+00   0.0000000000000000E+00   1.6895343728579377E+01   4.9997619976397928E-01      convective    APPROX   6.8924290774956851E-27   6.9849995261245460E-19   0.0000000000000000E+00   9.3867658506027363E-16   2.7913949324225841E-02   0.0000000000000000E+00   6.8581120844978383E-01   2.5392981818274019E-01   2.9011415996231679E-02   1.4387693337043210E-03   4.2660112505017505E-04   9.6220551925776007E-05   6.5723801682693138E-05   1.9720596756077348E-12   2.9474879113720673E-06   1.8133001611179567E-05   1.2852127451213385E-03   1.0732489684811817E-15                      ---                      ---
 489:    8.9673135999813967E+33   4.5958523446058378E+09  -1.0954237657978616E+06   4.0294870457599418E+03   3.7991885685896724E+08   1.2343209110215338E+20   6.7125330839217368E+16   6.1030473067827948E+00   0.0000000000000000E+00   1.6895342918035915E+01   4.9997619976397928E-01      convective    APPROX   6.8711743961760184E-27   6.9630014018343093E-19   0.0000000000000000E+00   9.4234759214721535E-16   2.7914017335048669E-02   0.0000000000000000E+00   6.8581124029850893E-01   2.5392973851387868E-01   2.9011396719913228E-02   1.4387685354267093E-03   4.2660104037513339E-04   9.6220534908735263E-05   6.5723787278115916E-05   1.9691994062643105E-12   2.9474879113213686E-06   1.8133001611178795E-05   1.2852127451213400E-03   1.0649922128998424E-15                      ---                      ---
 490:    8.9911839999806146E+33   4.6183867602261162E+09  -1.0905723044782893E+06   3.9714006485643458E+03   3.7785096094619715E+08   1.2089316892813623E+20   6.6678185700604328E+16   6.1029381097658773E+00   0.0000000000000000E+00   1.6895342113219680E+01   4.9997619976397928E-01      convective    APPROX   6.8500925418026339E-27   6.9411933454890192E-19   0.0000000000000000E+00   9.4597353178010351E-16   2.7914084866277826E-02   0.0000000000000000E+00   6.8581127192467362E-01   2.5392965939844847E-01   2.9011377584401702E-02   1.4387677436002093E-03   4.2660095676378578E-04   9.6220518105909382E-05   6.5723773060141625E-05   1.9663757964360192E-12   2.9474879112713483E-06   1.8133001611178019E-05   1.2852127451213398E-03   1.0568456078564768E-15                      ---                      ---
 491:    9.0150543999798232E+33   4.6410294611111345E+09  -1.0857534016490453E+06   3.9139341592218025E+03   3.7578593740685993E+08   1.1839677612536709E+20   6.6232144952211376E+16   6.1028288557043293E+00   0.0000000000000000E+00   1.6895341314430663E+01   4.9997619976397922E-01      convective    APPROX   6.8291920282626122E-27   6.9195837762142009E-19   0.0000000000000000E+00   9.4955364704228925E-16   2.7914151892736820E-02   0.0000000000000000E+00   6.8581130331672291E-01   2.5392958086535899E-01   2.9011358597190139E-02   1.4387669585260595E-03   4.2660087423653772E-04   9.6220501521386551E-05   6.5723759032043660E-05   1.9635895102975689E-12   2.9474879112220243E-06   1.8133001611177280E-05   1.2852127451213405E-03   1.0488109161231817E-15                      ---                      ---
 492:    9.0389247999790273E+33   4.6637822772173891E+09  -1.0809662395127523E+06   3.8570797659634609E+03   3.7372366708660978E+08   1.1594221328146003E+20   6.5787183708792520E+16   6.1027195497329210E+00   0.0000000000000000E+00   1.6895340521983240E+01   4.9997619976397928E-01      convective    APPROX   6.8084817833610634E-27   6.8981815320901904E-19   0.0000000000000000E+00   9.5308710341241486E-16   2.7914218388043692E-02   0.0000000000000000E+00   6.8581133446254949E-01   2.5392950294490191E-01   2.9011339766132092E-02   1.4387661805204705E-03   4.2660079281515030E-04   9.6220485159527079E-05   6.5723745197321772E-05   1.9608412572558444E-12   2.9474879111734105E-06   1.8133001611176538E-05   1.2852127451213400E-03   1.0408900276155139E-15                      ---                      ---
 493:    9.0627951999782175E+33   4.6866470784235525E+09  -1.0762100082333216E+06   3.8008297928900251E+03   3.7166403054812318E+08   1.1352879490083763E+20   6.5343277155348800E+16   6.1026101976550313E+00   0.0000000000000000E+00   1.6895339736206939E+01   4.9997619976397928E-01      convective    APPROX   6.7879711735652604E-27   6.8769958952325049E-19   0.0000000000000000E+00   9.5657298549794807E-16   2.7914284324543390E-02   0.0000000000000000E+00   6.8581136534945852E-01   2.5392942566882565E-01   2.9011321099462143E-02   1.4387654099154994E-03   4.2660071252282293E-04   9.6220469024980269E-05   6.5723731559715388E-05   1.9581317946603784E-12   2.9474879111255168E-06   1.8133001611175773E-05   1.2852127451213394E-03   1.0330849670163489E-15                      ---                      ---
 494:    9.0866655999773938E+33   4.7096257758453321E+09  -1.0714839050766807E+06   3.7451766970572344E+03   3.6960690802640975E+08   1.1115584907441539E+20   6.4900400538851320E+16   6.1025008060535981E+00   0.0000000000000000E+00   1.6895338957447503E+01   4.9997619976397928E-01      convective    APPROX   6.7676700340429895E-27   6.8560366223198524E-19   0.0000000000000000E+00   9.6001029295711920E-16   2.7914349673225203E-02   0.0000000000000000E+00   6.8581139596413843E-01   2.5392934907043135E-01   2.9011302605821389E-02   1.4387646470601127E-03   4.2660063338429436E-04   9.6220453122704245E-05   6.5723718123220944E-05   1.9554619311888593E-12   2.9474879110783544E-06   1.8133001611175068E-05   1.2852127451213385E-03   1.0253979033363729E-15                      ---                      ---
 495:    9.1105359999765564E+33   4.7327203232037802E+09  -1.0667871342027429E+06   3.6901130655975830E+03   3.6755217937386250E+08   1.0882271715807697E+20   6.4458529158756400E+16   6.1023913823632938E+00   0.0000000000000000E+00   1.6895338186067832E+01   4.9997619976397922E-01      convective    APPROX   6.7475887006602724E-27   6.8353139771179586E-19   0.0000000000000000E+00   9.6339793617823102E-16   2.7914414403635197E-02   0.0000000000000000E+00   6.8581142629261393E-01   2.5392927318467073E-01   2.9011284294284172E-02   1.4387638923213158E-03   4.2660055542594950E-04   9.6220437457987800E-05   6.5723704892109615E-05   1.9528325304582112E-12   2.9474879110319366E-06   1.8133001611174373E-05   1.2852127451213394E-03   1.0178311601133713E-15                      ---                      ---
 496:    9.1344063999757143E+33   4.7559327182498913E+09  -1.0621189057372750E+06   3.6356316129037718E+03   3.6549972400356245E+08   1.0652875346073662E+20   6.4017638357808288E+16   6.1022819349596595E+00   0.0000000000000000E+00   1.6895337422449167E+01   4.9997619976397933E-01      convective    APPROX   6.7277380444248666E-27   6.8148387655009720E-19   0.0000000000000000E+00   9.6673473162720683E-16   2.7914478483783312E-02   0.0000000000000000E+00   6.8581145632020646E-01   2.5392919804825020E-01   2.9011266174386575E-02   1.4387631460853673E-03   4.2660047867593614E-04   9.6220422036473813E-05   6.5723691870947043E-05   1.9502445149247699E-12   2.9474879109862777E-06   1.8133001611173672E-05   1.2852127451213396E-03   1.0103872264332904E-15                      ---                      ---
 497:    9.1582767999748630E+33   4.7792650042484388E+09  -1.0574784353910356E+06   3.5817251778680807E+03   3.6344942083118021E+08   1.0427332494073563E+20   6.3577703512831120E+16   6.1021724732609171E+00   0.0000000000000000E+00   1.6895336666992318E+01   4.9997619976397922E-01      convective    APPROX   6.7081295099778173E-27   6.7946223746220267E-19   0.0000000000000000E+00   9.7001939658879509E-16   2.7914541880039889E-02   0.0000000000000000E+00   6.8581148603148778E-01   2.5392912369975057E-01   2.9011248256158487E-02   1.4387624087591321E-03   4.2660040316429840E-04   9.6220406864185664E-05   6.5723679064615215E-05   1.9476988702810893E-12   2.9474879109413955E-06   1.8133001611172964E-05   1.2852127451213394E-03   1.0030687693693382E-15                      ---                      ---
 498:    9.1821471999740071E+33   4.8027192715241985E+09  -1.0528649439817502E+06   3.5283867211869547E+03   3.6140114821577460E+08   1.0205581091076368E+20   6.3138700025575344E+16   6.1020630078428617E+00   0.0000000000000000E+00   1.6895335920118946E+01   4.9997619976397933E-01      convective    APPROX   6.6887751579550471E-27   6.7746768160450507E-19   0.0000000000000000E+00   9.7325054333025469E-16   2.7914604557022445E-02   0.0000000000000000E+00   6.8581151541022856E-01   2.5392905017975242E-01   2.9011230550158529E-02   1.4387616807715765E-03   4.2660032892311890E-04   9.6220391947556683E-05   6.5723666478337045E-05   1.9451966503212017E-12   2.9474879108973066E-06   1.8133001611172269E-05   1.2852127451213385E-03   9.9587864775661839E-16                      ---                      ---
 499:    9.2060175999731419E+33   4.8262976590737228E+09  -1.0482776565885061E+06   3.4756093227337005E+03   3.5935478389957613E+08   9.9875602751225561E+19   6.2700603313645552E+16   6.1019535505674485E+00   0.0000000000000000E+00   1.6895335182273129E+01   4.9997619976397933E-01      convective    APPROX   6.6696877117879772E-27   6.7550147734220922E-19   0.0000000000000000E+00   9.7642667258966467E-16   2.7914666477472230E-02   0.0000000000000000E+00   6.8581154443934256E-01   2.5392897753097687E-01   2.9011213067512486E-02   1.4387609625754008E-03   4.2660025598668358E-04   9.6220377293461986E-05   6.5723654117703424E-05   1.9427389823448599E-12   2.9474879108540410E-06   1.8133001611171626E-05   1.2852127451213394E-03   9.8881992750386086E-16                      ---                      ---
 500:    9.2298879999722676E+33   4.8500023562463694E+09  -1.0437158020955180E+06   3.4233861789700891E+03   3.5731020494628352E+08   9.7732103631087108E+19   6.2263388801600000E+16   6.1018441147370019E+00   0.0000000000000000E+00   1.6895334453922942E+01   4.9997619976397928E-01      convective    APPROX   6.6508806099602624E-27   6.7356496557602492E-19   0.0000000000000000E+00   9.7954616621793439E-16   2.7914727602116930E-02   0.0000000000000000E+00   6.8581157310082252E-01   2.5392890579843708E-01   2.9011195819955940E-02   1.4387602546488620E-03   4.2660018439165891E-04   9.6220362909255243E-05   6.5723641988703362E-05   1.9403270732278782E-12   2.9474879108115975E-06   1.8133001611170955E-05   1.2852127451213394E-03   9.8189589880614933E-16                      ---                      ---
 501:    9.2537583999713840E+33   4.8738356044982157E+09  -1.0391786127145583E+06   3.3717106004252028E+03   3.5526728767842209E+08   9.5624728236869698E+19   6.1827031912216056E+16   6.1017347152673027E+00   0.0000000000000000E+00   1.6895333735562282E+01   4.9997619976397928E-01      convective    APPROX   6.6323680643306076E-27   6.7165956569027075E-19   0.0000000000000000E+00   9.8260727887271866E-16   2.7914787889519649E-02   0.0000000000000000E+00   6.8581160137567587E-01   2.5392883502961283E-01   2.9011178819881942E-02   1.4387595574978239E-03   4.2660011417729947E-04   9.6220348802809766E-05   6.5723630097758604E-05   1.9379622162321634E-12   2.9474879107700149E-06   1.8133001611170325E-05   1.2852127451213396E-03   9.7511009546824709E-16                      ---                      ---
 502:    9.2776287999704958E+33   4.8977996992229052E+09  -1.0346653231943410E+06   3.3205760092167716E+03   3.5322590761317211E+08   9.3552902508843303E+19   6.1391508057916088E+16   6.1016253688873956E+00   0.0000000000000000E+00   1.6895333027712873E+01   4.9997619976397928E-01      convective    APPROX   6.6141651256789699E-27   6.6978678224109072E-19   0.0000000000000000E+00   9.8560812857256723E-16   2.7914847295910254E-02   0.0000000000000000E+00   6.8581162924384653E-01   2.5392876527463398E-01   2.9011162080393539E-02   1.4387588716580140E-03   4.2660004538567326E-04   9.6220334982563915E-05   6.5723618451761761E-05   1.9356457986984440E-12   2.9474879107293069E-06   1.8133001611169705E-05   1.2852127451213405E-03   9.6846631674742296E-16                      ---                      ---
 503:    9.3014991999696030E+33   4.9218969916637640E+09  -1.0301751703692330E+06   3.2699759366114226E+03   3.5118593939707142E+08   9.1516063384469078E+19   6.0956792632616464E+16   6.1015160943778328E+00   0.0000000000000000E+00   1.6895332330926497E+01   4.9997619976397933E-01      convective    APPROX   6.5962877576530212E-27   6.6794821250541928E-19   0.0000000000000000E+00   9.8854668591804385E-16   2.7914905774998069E-02   0.0000000000000000E+00   6.8581165668412725E-01   2.5392869658649231E-01   2.9011145615363547E-02   1.4387581976975975E-03   4.2659997806192323E-04   9.6220321457573814E-05   6.5723607058120143E-05   1.9333793107659342E-12   2.9474879106894977E-06   1.8133001611169091E-05   1.2852127451213405E-03   9.6196865212752766E-16                      ---                      ---
 504:    9.3253695999686963E+33   4.9461298909117584E+09  -1.0257073923634714E+06   3.2199040206274854E+03   3.4914725673945510E+08   8.9513658548918288E+19   6.0522861003927872E+16   6.1014069128459729E+00   0.0000000000000000E+00   1.6895331645787493E+01   4.9997619976397933E-01      convective    APPROX   6.5787529204711546E-27   6.6614555502969327E-19   0.0000000000000000E+00   9.9142076175791727E-16   2.7914963277762446E-02   0.0000000000000000E+00   6.8581168367407652E-01   2.5392862902127517E-01   2.9011129439501029E-02   1.4387575362200683E-03   4.2659991225456480E-04   9.6220308237572900E-05   6.5723595924805983E-05   1.9311643552850929E-12   2.9474879106506176E-06   1.8133001611168502E-05   1.2852127451213405E-03   9.5562150949875074E-16                      ---                      ---
 505:    9.3492399999677759E+33   4.9705008659943333E+09  -1.0212612281712466E+06   3.1703540036659138E+03   3.4710973234472328E+08   8.7545146192343007E+19   6.0089688505940936E+16   6.1012978480530213E+00   0.0000000000000000E+00   1.6895330972915623E+01   4.9997619976397933E-01      convective    APPROX   6.5615786670914495E-27   6.6438061945629244E-19   0.0000000000000000E+00   9.9422799285850410E-16   2.7915019752215303E-02   0.0000000000000000E+00   6.8581171018989961E-01   2.5392856263842722E-01   2.9011113568427227E-02   1.4387568878675471E-03   4.2659984801582309E-04   9.6220295333039664E-05   6.5723585060413020E-05   1.9290026592590137E-12   2.9474879106126934E-06   1.8133001611167922E-05   1.2852127451213387E-03   9.4942964770240908E-16                      ---                      ---
 506:    9.3731103999668600E+33   4.9950124480604382E+09  -1.0168359168568568E+06   3.1213197301605755E+03   3.4507323784360600E+08   8.5609994773713027E+19   5.9657250432817056E+16   6.1011889268062021E+00   0.0000000000000000E+00   1.6895330312969172E+01   4.9997619976397939E-01      convective    APPROX   6.5447842525230478E-27   6.6265533769654357E-19   0.0000000000000000E+00   9.9696582546951746E-16   2.7915075143136559E-02   0.0000000000000000E+00   6.8581173620634128E-01   2.5392849750104540E-01   2.9011098018761582E-02   1.4387562533245274E-03   4.2659978540202380E-04   9.6220282755276872E-05   6.5723574474222662E-05   1.9268960868902677E-12   2.9474879105757576E-06   1.8133001611167326E-05   1.2852127451213390E-03   9.4339821365796718E-16                      ---                      ---
 507:    9.3969807999659441E+33   5.0196672326674776E+09  -1.0124306969469923E+06   3.0727951442490571E+03   3.4303764372349030E+08   8.3707682791132398E+19   5.9225522033251328E+16   6.1010801794220200E+00   0.0000000000000000E+00   1.6895329666648692E+01   4.9997619976397933E-01      convective    APPROX   6.5283902625393893E-27   6.6097177709270673E-19   0.0000000000000000E+00   9.9963149576894016E-16   2.7915129391766776E-02   0.0000000000000000E+00   6.8581176169654401E-01   2.5392843367621548E-01   2.9011082808221393E-02   1.4387556333222576E-03   4.2659972447405318E-04   9.6220270516502642E-05   6.5723564176281058E-05   1.9248466550110706E-12   2.9474879105398435E-06   1.8133001611166784E-05   1.2852127451213405E-03   9.3753278629708766E-16                      ---                      ---
 508:    9.4208511999650329E+33   5.0444678821766844E+09  -1.0080448058003711E+06   3.0247742874314622E+03   3.4100281925862163E+08   8.1837698558252548E+19   5.8794478506507840E+16   6.1009716402984084E+00   0.0000000000000000E+00   1.6895329034701042E+01   4.9997619976397933E-01      convective    APPROX   6.5124187613073542E-27   6.5933215551796537E-19   0.0000000000000000E+00   1.0022220072748833E-15   2.7915182435463849E-02   0.0000000000000000E+00   6.8581178663189646E-01   2.5392837123538725E-01   2.9011067955735083E-02   1.4387550286437398E-03   4.2659966529788395E-04   9.6220258629957522E-05   6.5723554177488100E-05   1.9228565508227933E-12   2.9474879105049897E-06   1.8133001611166252E-05   1.2852127451213409E-03   9.3183942708864501E-16                      ---                      ---
 509:    9.4447215999641170E+33   5.0694171282635078E+09  -1.0036774789000312E+06   2.9772512962343876E+03   3.3896863244349194E+08   7.9999539986812060E+19   5.8364095000315848E+16   6.1008633485916235E+00   0.0000000000000000E+00   1.6895328417924194E+01   4.9997619976397922E-01      convective    APPROX   6.4968934675364251E-27   6.5773885939970212E-19   0.0000000000000000E+00   1.0047341036701757E-15   2.7915234207301923E-02   0.0000000000000000E+00   6.8581181098186172E-01   2.5392831025481433E-01   2.9011053481576145E-02   1.4387544401296549E-03   4.2659960794520974E-04   9.6220247110031842E-05   6.5723544489704240E-05   1.9209281531339968E-12   2.9474879104712351E-06   1.8133001611165757E-05   1.2852127451213411E-03   9.2632474055423037E-16                      ---                      ---
