VERSION 10114 -- Fri Sep 14 09:42:15 2012 UTC -- created by alex on w.spa.umn.edu from file ~/kepler/s15s7b2/s15s7b2#presn -- time 4.28225106184563688E+14 s -- RUN UUID: 00000000-0000-0000-0000-000000000000 -- DUMP UUID: 00000000-0000-0000-0000-000000000000
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
   414   8.7055015111356064E+33   6.1239848360063133E+10  -5.3347614531862445E+05   1.4835984301986266E-01   1.3318552789494598E+07   2.1110239403721491E+14   2.9488911322804370E+15   1.4682885206373497E+01   2.1765375527549041E-24   3.5601067087034988E+00   5.2285851498868274E-01       radiative    APPROX   0.0000000000000000E+00   4.5764630322020342E-02   3.8214928495725036E-10   9.3601487208610035E-01   1.8061999216714835E-04   1.2664590709953887E-02   2.6526363012157608E-04   1.7532902273910648E-03   6.9361481614132645E-04   7.6892728283985893E-04   4.2597051217675789E-04   9.6205925255416180E-05   6.5720878974254724E-05   0.0000000000000000E+00   2.9474879065152346E-06   1.8133001610153750E-05   1.2852127451212475E-03   0.0000000000000000E+00                      ---                      ---
   415   8.7164100380656121E+33   6.3265937743338211E+10  -5.2766388948013296E+05   1.1054528696133985E-01   1.2736679734781533E+07   1.7258525133851112E+14   3.2541864941649025E+15   1.7040246083165361E+01   5.1012627764791980E-24   2.9061221853240631E+00   5.6500108314299269E-01       radiative    APPROX   0.0000000000000000E+00   1.3004976577474089E-01   2.9497948622303028E-09   8.5171711852974297E-01   1.6807625782037472E-04   1.2605550672105080E-02   3.4946293821959287E-04   1.7532902273909238E-03   6.9361481614128417E-04   7.6892728283980949E-04   4.2597051217672970E-04   9.6205925255408238E-05   6.5720878974250306E-05   0.0000000000000000E+00   2.9474879065149038E-06   1.8133001610152316E-05   1.2852127451211523E-03   0.0000000000000000E+00                      ---                      ---
   416   8.7272315919224891E+33   6.5547772118729904E+10  -5.2079352557665418E+05   9.0967452740923327E-02   1.2170732371851411E+07   1.4132416646080600E+14   3.2544846617191610E+15   1.7758163562221725E+01   2.9410905713452470E-30   2.7764357922766068E+00   5.7571733468002273E-01       radiative    APPROX   0.0000000000000000E+00   1.5148226846076318E-01   4.1138894338762166E-09   8.3027850852040819E-01   1.6631617848086001E-04   1.2566914409518406E-02   3.9596543934257417E-04   1.7532902273908941E-03   6.9361481614127550E-04   7.6892728283979930E-04   4.2597051217672385E-04   9.6205925255406571E-05   6.5720878974249370E-05   0.0000000000000000E+00   2.9474879065148335E-06   1.8133001610152018E-05   1.2852127451211323E-03   0.0000000000000000E+00                      ---                      ---
   417   8.7379668661376696E+33   6.8126801686108742E+10  -5.1268696511522878E+05   7.4140489536038481E-02   1.1599562814469779E+07   1.1437943510350598E+14   3.2494047800460590E+15   1.8502325648149046E+01   4.3347761561439755E-36   2.6570672011628895E+00   5.8650555698248263E-01       radiative    APPROX   0.0000000000000000E+00   1.7305871267538325E-01   5.2847653777474729E-09   8.0869591596494472E-01   1.6454426912766642E-04   1.2528018675064546E-02   4.4278025309411862E-04   1.7532902273908633E-03   6.9361481614126606E-04   7.6892728283978824E-04   4.2597051217671761E-04   9.6205925255404823E-05   6.5720878974248408E-05   0.0000000000000000E+00   2.9474879065147619E-06   1.8133001610151700E-05   1.2852127451211113E-03   0.0000000000000000E+00                      ---                      ---
   418   8.7501925952688372E+33   7.1584820038159821E+10  -5.0141321737396833E+05   5.7642639454023321E-02   1.0975193982666060E+07   8.9758597745749750E+13   3.2994068861305290E+15   1.9763029179489138E+01   8.4347288446803159E-25   2.4621796190896541E+00   6.0636705012196601E-01       radiative    APPROX   0.0000000000000000E+00   2.1278169826084203E-01   7.3652311151603307E-09   7.6896160949707326E-01   1.6127226071836005E-04   1.2456421748093260E-02   5.2896799036858790E-04   1.7532902273907783E-03   6.9361481614124058E-04   7.6892728283975865E-04   4.2597051217670059E-04   9.6205925255400053E-05   6.5720878974245738E-05   0.0000000000000000E+00   2.9474879065145616E-06   1.8133001610150836E-05   1.2852127451210540E-03   0.0000000000000000E+00                      ---                      ---
   419   8.7618023076785188E+33   7.5481919873260208E+10  -4.8834868042601185E+05   4.3832827499709452E-02   1.0319423026126627E+07   6.8763848773059406E+13   3.3432326401587625E+15   2.1210520684577737E+01   1.1857175961280813E-22   2.2703832089607863E+00   6.2924340318508787E-01       radiative    APPROX   0.0000000000000000E+00   2.5853440315671289E-01   1.1056267222709864E-08   7.2319105607138412E-01   1.5782726139432240E-04   1.2339546208783598E-02   6.6713336772525052E-04   1.7532902273906868E-03   6.9361481614121315E-04   7.6892728283972644E-04   4.2597051217668232E-04   9.6205925255394889E-05   6.5720878974242879E-05   0.0000000000000000E+00   2.9474879065143473E-06   1.8133001610149907E-05   1.2852127451209925E-03   0.0000000000000000E+00                      ---                      ---
   420   8.7728270425462250E+33   7.9720247817787766E+10  -4.7389792170476227E+05   3.4365305831584529E-02   9.6960151995966993E+06   5.2616851806960891E+13   3.2808911665839075E+15   2.2018158171583533E+01   9.5792257327801410E-28   2.1907017539105120E+00   6.3992509511874440E-01       radiative    APPROX   0.0000000000000000E+00   2.7989778645899849E-01   1.2751303509624483E-08   7.0181933875700642E-01   1.5621869381629100E-04   1.2284973313954135E-02   7.3164714715796993E-04   1.7532902273906441E-03   6.9361481614120036E-04   7.6892728283971159E-04   4.2597051217667386E-04   9.6205925255392504E-05   6.5720878974241551E-05   0.0000000000000000E+00   2.9474879065142474E-06   1.8133001610149474E-05   1.2852127451209636E-03   0.0000000000000000E+00                      ---                      ---
   421   8.7816911262487607E+33   8.3762173135415436E+10  -4.6004853099759674E+05   2.6113500245112300E-02   9.1495116166462395E+06   4.1199967485415688E+13   3.3930823069016010E+15   2.4148889731186415E+01   3.9848318342821873E-24   1.9598333977801816E+00   6.7578913393073148E-01       radiative    APPROX   0.0000000000000000E+00   3.5162586128091150E-01   2.1157619930820680E-08   6.2999790594895322E-01   1.4602730004816913E-04   1.1655306172622846E-02   1.4648552622775392E-03   1.7532902273909576E-03   6.9361481614129479E-04   7.6892728283982120E-04   4.2597051217673653E-04   9.6205925255410149E-05   6.5720878974251390E-05   0.0000000000000000E+00   2.9474879065149834E-06   1.8133001610152662E-05   1.2852127451211755E-03   0.0000000000000000E+00                      ---                      ---
   422   8.7902640923020585E+33   8.8012465985300308E+10  -4.4562063026320119E+05   2.1754828597902710E-02   8.6697814404676221E+06   3.2980384481541289E+13   3.2676894951143085E+15   2.4526381894311712E+01   1.7574012247296087E-25   1.9365930936031475E+00   6.7987309374275373E-01       radiative    APPROX   0.0000000000000000E+00   3.5979378063019413E-01   2.1981921935982861E-08   6.2181935625329465E-01   1.4486985877898374E-04   1.1583600214276450E-02   1.5483481839849381E-03   1.7532902273909856E-03   6.9361481614130314E-04   7.6892728283983096E-04   4.2597051217674206E-04   9.6205925255411708E-05   6.5720878974252257E-05   0.0000000000000000E+00   2.9474879065150495E-06   1.8133001610152943E-05   1.2852127451211941E-03   0.0000000000000000E+00                      ---                      ---
   423   8.7985555017040215E+33   9.2474692162677383E+10  -4.3070557867498352E+05   1.8152891709571645E-02   8.2193162960349163E+06   2.6453009292647055E+13   3.1481671705611920E+15   2.4902976911652679E+01   1.5527613663378786E-25   1.9142675312156319E+00   6.8388969371275132E-01       radiative    APPROX   0.0000000000000000E+00   3.6782698029972116E-01   2.2793341470830828E-08   6.1377570157102956E-01   1.4373150805296178E-04   1.1513076956615085E-02   1.6304639937090425E-03   1.7532902273910138E-03   6.9361481614131160E-04   7.6892728283984083E-04   4.2597051217674770E-04   9.6205925255413307E-05   6.5720878974253138E-05   0.0000000000000000E+00   2.9474879065151156E-06   1.8133001610153231E-05   1.2852127451212132E-03   0.0000000000000000E+00                      ---                      ---
   424   8.8082017220138190E+33   9.8179226575375153E+10  -4.1222084422229911E+05   1.4803555770409992E-02   7.7497977510071229E+06   2.0752080613430289E+13   3.0357184948817975E+15   2.5456164125379779E+01   1.4402978994304085E-21   1.8769068857593150E+00   6.9082500876946895E-01       radiative    APPROX   0.0000000000000000E+00   3.8169760994230978E-01   2.4202701693924296E-08   5.9988701961912150E-01   1.4176588044110649E-04   1.1391307140446824E-02   1.7722503346846888E-03   1.7532902273865629E-03   6.9361481613997640E-04   7.6892728283828315E-04   4.2597051217585757E-04   9.6205925255162951E-05   6.5720878974114048E-05   0.0000000000000000E+00   2.9474879065046839E-06   1.8133001610108027E-05   1.2852127451182087E-03   0.0000000000000000E+00                      ---                      ---
   425   8.8176456599928938E+33   1.0436105388564833E+11  -3.9337072143360751E+05   1.1850283341087736E-02   7.2706166683764169E+06   1.5971314938711676E+13   2.9248702179397130E+15   2.6160505451607616E+01   0.0000000000000000E+00   1.8277888545398000E+00   7.0037883077379348E-01       radiative    APPROX   0.0000000000000000E+00   4.0080525263481498E-01   2.8154240619491435E-08   5.8072710381352610E-01   1.3601131303529412E-04   1.1038850314770426E-02   2.1827308920305613E-03   1.7532902273909295E-03   6.9361481614128645E-04   7.6892728283981155E-04   4.2597051217673100E-04   9.6205925255408564E-05   6.5720878974250522E-05   0.0000000000000000E+00   2.9474879065149182E-06   1.8133001610152377E-05   1.2852127451211562E-03   0.0000000000000000E+00                      ---                      ---
   426   8.8268915575245972E+33   1.1095588688078397E+11  -3.7532047417844622E+05   9.6228389296614328E-03   6.8202319026504029E+06   1.2300996068111906E+13   2.7792432574978200E+15   2.6520158797780738E+01   5.3914561950320636E-29   1.8108653202478153E+00   7.0379063290845922E-01       radiative    APPROX   0.0000000000000000E+00   4.0762885643459257E-01   2.9562864503278977E-08   5.7388483256275202E-01   1.3395627732702567E-04   1.0912983101686521E-02   2.3293191831656570E-03   1.7532902273908815E-03   6.9361481614127192E-04   7.6892728283979464E-04   4.2597051217672135E-04   9.6205925255405853E-05   6.5720878974249005E-05   0.0000000000000000E+00   2.9474879065148056E-06   1.8133001610151886E-05   1.2852127451211234E-03   0.0000000000000000E+00                      ---                      ---
   427   8.8346741645817536E+33   1.1695394255439081E+11  -3.6145081181247969E+05   7.9494735868381183E-03   6.4310312710223170E+06   9.6803795532046875E+12   2.6517635040546025E+15   2.6859649274538235E+01   4.0792651719107763E-31   1.7947422239605382E+00   7.0710142239180929E-01       radiative    APPROX   0.0000000000000000E+00   4.1425043473617040E-01   3.1558155469326044E-08   5.6724210494440364E-01   1.3133449227124133E-04   1.0771069350180372E-02   2.4950020411510952E-03   1.7532902273907907E-03   6.9361481614124470E-04   7.6892728283976287E-04   4.2597051217670325E-04   9.6205925255400744E-05   6.5720878974246172E-05   0.0000000000000000E+00   2.9474879065145930E-06   1.8133001610150961E-05   1.2852127451210621E-03   0.0000000000000000E+00                      ---                      ---
   428   8.8421229690107684E+33   1.2308864057401926E+11  -3.5051731394274347E+05   6.7061364272382523E-03   6.0951144604963949E+06   7.7792644131766797E+12   2.5297527401275775E+15   2.7053116233284555E+01   2.3227684604784600E-33   1.7903085158220289E+00   7.0802231395954640E-01       radiative    APPROX   0.0000000000000000E+00   4.1609221768270710E-01   3.2121446276391208E-08   5.6539443931787126E-01   1.3060515471962898E-04   1.0731596340277396E-02   2.5410865025009893E-03   1.7532902273862715E-03   6.9361481613988891E-04   7.6892728283818091E-04   4.2597051217579940E-04   9.6205925255146512E-05   6.5720878974104941E-05   0.0000000000000000E+00   2.9474879065040004E-06   1.8133001610105059E-05   1.2852127451180115E-03   0.0000000000000000E+00                      ---                      ---
   429   8.8492522878899333E+33   1.2935118421353572E+11  -3.4347456740446069E+05   5.6851585010892986E-03   5.7866878669765228E+06   6.2941798818640303E+12   2.4179795225132180E+15   2.7247267453129695E+01   1.2825156266386489E-29   1.7857002164079747E+00   7.0898431515786475E-01       radiative    APPROX   0.0000000000000000E+00   4.1801621988435517E-01   3.2709883016046224E-08   5.6346429183244329E-01   1.2984325872366110E-04   1.0690361211060368E-02   2.5892282258273545E-03   1.7532902273907271E-03   6.9361481614122573E-04   7.6892728283974054E-04   4.2597051217669056E-04   9.6205925255397152E-05   6.5720878974244180E-05   0.0000000000000000E+00   2.9474879065144439E-06   1.8133001610150314E-05   1.2852127451210191E-03   0.0000000000000000E+00                      ---                      ---
   430   8.8570110948978993E+33   1.3664784035624463E+11  -3.4133524481485080E+05   4.7824693012571652E-03   5.4824524325530911E+06   5.0487336531304297E+12   2.3093159488691585E+15   2.7474778492047768E+01   3.9609599780312387E-30   1.7790085235054653E+00   7.1039010621069576E-01       radiative    APPROX   0.0000000000000000E+00   4.2082780170322337E-01   3.3570210997719139E-08   5.6064372978643873E-01   1.2872988523676167E-04   1.0630103515136099E-02   2.6595786620085475E-03   1.7532902273906647E-03   6.9361481614120697E-04   7.6892728283971875E-04   4.2597051217667809E-04   9.6205925255393642E-05   6.5720878974242228E-05   0.0000000000000000E+00   2.9474879065142969E-06   1.8133001610149680E-05   1.2852127451209771E-03   0.0000000000000000E+00                      ---                      ---
   431   8.8643759686214523E+33   1.4409396932072113E+11  -3.4531674568575376E+05   3.9936395279896678E-03   5.1880849364519957E+06   4.0309510031049844E+12   2.2114677070613462E+15   2.7819155699974981E+01   4.2843427656319413E-29   1.7629732179114788E+00   7.1380231974577868E-01       radiative    APPROX   0.0000000000000000E+00   4.2765222771629685E-01   3.6741457034210431E-08   5.5379697158536212E-01   1.2546109568559107E-04   1.0481427573587528E-02   2.8338524098463248E-03   1.7532902273906337E-03   6.9361481614119765E-04   7.6892728283970769E-04   4.2597051217667186E-04   9.6205925255391867E-05   6.5720878974241266E-05   0.0000000000000000E+00   2.9474879065142237E-06   1.8133001610149362E-05   1.2852127451209560E-03   0.0000000000000000E+00                      ---                      ---
   432   8.8713669100004805E+33   1.5163761596990775E+11  -3.5204765772383142E+05   3.3722117885426894E-03   4.9204030759225041E+06   3.2483131597651875E+12   2.1136251826312852E+15   2.8048592882689896E+01   3.1247264020014148E-27   1.7559878026345077E+00   7.1530825993668701E-01       radiative    APPROX   0.0000000000000000E+00   4.3066410763157831E-01   3.8141049062232453E-08   5.5077523562235142E-01   1.2401845397805523E-04   1.0415811200667983E-02   2.9107660726024136E-03   1.7532902273906202E-03   6.9361481614119364E-04   7.6892728283970303E-04   4.2597051217666915E-04   9.6205925255391108E-05   6.5720878974240846E-05   0.0000000000000000E+00   2.9474879065141923E-06   1.8133001610149223E-05   1.2852127451209469E-03   0.0000000000000000E+00                      ---                      ---
   433   8.8801126006115684E+33   1.6180187380067499E+11  -3.5502104360833607E+05   2.7868201039065441E-03   4.6358354006050788E+06   2.5483710043297397E+12   2.0098239512854505E+15   2.8324729441526607E+01   3.1937403846119081E-25   1.7468097569015395E+00   7.1730564052942136E-01       radiative    APPROX   0.0000000000000000E+00   4.3465886797035980E-01   4.0681254207438177E-08   5.4676478404676476E-01   1.2166263667186356E-04   1.0311487230745162E-02   3.0331345565429596E-03   1.7532902273907996E-03   6.9361481614124720E-04   7.6892728283976569E-04   4.2597051217670487E-04   9.6205925255401177E-05   6.5720878974246430E-05   0.0000000000000000E+00   2.9474879065146099E-06   1.8133001610151042E-05   1.2852127451210677E-03   0.0000000000000000E+00                      ---                      ---
   434   8.8886762767678635E+33   1.7255480009837833E+11  -3.3788451852417312E+05   2.2668041617985822E-03   4.3440148369189920E+06   1.9552359602770374E+12   1.8993294793917502E+15   2.8577150666712484E+01   7.0825476196456920E-25   1.7409769453721351E+00   7.1858595609934317E-01       radiative    APPROX   0.0000000000000000E+00   4.3721949856685183E-01   4.2311400505373972E-08   5.4419409540792552E-01   1.2015256406419373E-04   1.0244615847597076E-02   3.1115724245709751E-03   1.7532902273909145E-03   6.9361481614128157E-04   7.6892728283980592E-04   4.2597051217672786E-04   9.6205925255407628E-05   6.5720878974250021E-05   0.0000000000000000E+00   2.9474879065148776E-06   1.8133001610152208E-05   1.2852127451211451E-03   0.0000000000000000E+00                      ---                      ---
   435   8.8952709209734250E+33   1.8139314511966974E+11  -3.1131276849333110E+05   1.8954027123101111E-03   4.1066197908805558E+06   1.5546088382758174E+12   1.8091826705228990E+15   2.8795933369878931E+01   4.6248642573921063E-31   1.7362502268597015E+00   7.1962979172878083E-01       radiative    APPROX   0.0000000000000000E+00   4.3930716938273490E-01   4.3640451582277759E-08   5.4209822431453969E-01   1.1892140853663903E-04   1.0190095904264658E-02   3.1755224719407591E-03   1.7532902273910084E-03   6.9361481614130954E-04   7.6892728283983877E-04   4.2597051217674656E-04   9.6205925255412900E-05   6.5720878974252935E-05   0.0000000000000000E+00   2.9474879065150961E-06   1.8133001610153160E-05   1.2852127451212082E-03   0.0000000000000000E+00                      ---                      ---
   436   8.9017737610559240E+33   1.9063025401616589E+11  -2.7766431546945166E+05   1.6187783471424482E-03   3.9094345176047510E+06   1.2715828680003999E+12   1.7354290127815458E+15   2.9011453482568836E+01   7.0832775221493328E-37   1.7305286342571597E+00   7.2090096144436333E-01       radiative    APPROX   0.0000000000000000E+00   4.4184950828230224E-01   4.5235339748376082E-08   5.3954589924307694E-01   1.1742210986621441E-04   1.0123702228285049E-02   3.2534000236694167E-03   1.7532902273911218E-03   6.9361481614134348E-04   7.6892728283987856E-04   4.2597051217676922E-04   9.6205925255419270E-05   6.5720878974256472E-05   0.0000000000000000E+00   2.9474879065153616E-06   1.8133001610154312E-05   1.2852127451212843E-03   0.0000000000000000E+00                      ---                      ---
   437   8.9081860750216865E+33   2.0025951977708771E+11  -2.4184044792309875E+05   1.3869962093062368E-03   3.7243805993350050E+06   1.0428346119265066E+12   1.6638527816022572E+15   2.9183012249393691E+01   1.0518502862787215E-25   1.7283640235368469E+00   7.2138406864330507E-01       radiative    APPROX   0.0000000000000000E+00   4.4281572247815243E-01   4.5841475927600613E-08   5.3857588980928717E-01   1.1685230241079217E-04   1.0098469356201359E-02   3.2829973350393090E-03   1.7532902273911658E-03   6.9361481614135649E-04   7.6892728283989385E-04   4.2597051217677795E-04   9.6205925255421723E-05   6.5720878974257841E-05   0.0000000000000000E+00   2.9474879065154633E-06   1.8133001610154759E-05   1.2852127451213140E-03   0.0000000000000000E+00                      ---                      ---
   438   8.9162827564867742E+33   2.1322206555520273E+11  -1.9601990260090210E+05   1.1625517117520635E-03   3.5245147955850256E+06   8.3175534973850354E+11   1.5866129817010575E+15   2.9374085215017356E+01   1.5003257348687881E-23   1.7267786127896607E+00   7.2173871819714641E-01       radiative    APPROX   0.0000000000000000E+00   4.4352502045741277E-01   4.9226742329866167E-08   5.3786355136925756E-01   1.1510012943278421E-04   1.0081298231297371E-02   3.3049577084240753E-03   1.7532902273911665E-03   6.9361481614135681E-04   7.6892728283989406E-04   4.2597051217677811E-04   9.6205925255421737E-05   6.5720878974257854E-05   0.0000000000000000E+00   2.9474879065154637E-06   1.8133001610154763E-05   1.2852127451213142E-03   0.0000000000000000E+00                      ---                      ---
   439   8.9243537003661785E+33   2.2707731339869873E+11  -1.5448480247169329E+05   9.5613823278212359E-04   3.3176779534452106E+06   6.4844593997850452E+11   1.5079505998885935E+15   2.9595889983041744E+01   1.2472172588463915E-28   1.7250501282330974E+00   7.2212611552572725E-01       radiative    APPROX   0.0000000000000000E+00   4.4429981388195328E-01   5.2924598837977665E-08   5.3708543673263986E-01   1.1318616359372053E-04   1.0062541552078426E-02   3.3289458676977546E-03   1.7532902273911587E-03   6.9361481614135464E-04   7.6892728283989157E-04   4.2597051217677670E-04   9.6205925255421303E-05   6.5720878974257624E-05   0.0000000000000000E+00   2.9474879065154468E-06   1.8133001610154688E-05   1.2852127451213088E-03   0.0000000000000000E+00                      ---                      ---
   440   8.9323989884740756E+33   2.4188762678198340E+11  -1.2068996441166174E+05   7.8596348710840752E-04   3.1249841599202324E+06   5.0617366512901025E+11   1.4363702775880700E+15   2.9829294451399829E+01   4.8396704685460280E-25   1.7236113383734173E+00   7.2244917747188464E-01       radiative    APPROX   0.0000000000000000E+00   4.4494593674634902E-01   5.6008349375179072E-08   5.3643654421249687E-01   1.1159005158357319E-04   1.0046899809493045E-02   3.3489502942849964E-03   1.7532902273911513E-03   6.9361481614135237E-04   7.6892728283988908E-04   4.2597051217677518E-04   9.6205925255420869E-05   6.5720878974257394E-05   0.0000000000000000E+00   2.9474879065154298E-06   1.8133001610154610E-05   1.2852127451213036E-03   0.0000000000000000E+00                      ---                      ---
   441   8.9396877115045830E+33   2.5623045325725180E+11  -1.0701572363257494E+05   6.5175175946783324E-04   2.9543819172900370E+06   4.0055043945608936E+11   1.3754158667994240E+15   3.0072703975682973E+01   2.1523947988338501E-26   1.7220368720750641E+00   7.2280332738866127E-01       radiative    APPROX   0.0000000000000000E+00   4.4565423435750795E-01   6.2675545253969543E-08   5.3572517969638211E-01   1.0963314856909438E-04   1.0030044252147954E-02   3.3708229924130869E-03   1.7532902273911660E-03   6.9361481614135692E-04   7.6892728283989450E-04   4.2597051217677827E-04   9.6205925255421696E-05   6.5720878974257868E-05   0.0000000000000000E+00   2.9474879065154654E-06   1.8133001610154763E-05   1.2852127451213134E-03   0.0000000000000000E+00                      ---                      ---
   442   8.9469979254408977E+33   2.7157473059674405E+11  -7.6590834162186628E+04   5.4420701785509533E-04   2.8019360963630583E+06   3.2051793946703748E+11   1.3232689558430910E+15   3.0314837366033494E+01   1.8150180910383018E-26   1.7216441028077127E+00   7.2289177522985038E-01       radiative    APPROX   0.0000000000000000E+00   4.4583112948456793E-01   6.4341498609463354E-08   5.3554751861848326E-01   1.0914441806157467E-04   1.0025834629135205E-02   3.3762856308186349E-03   1.7532902273911660E-03   6.9361481614135703E-04   7.6892728283989439E-04   4.2597051217677827E-04   9.6205925255421682E-05   6.5720878974257868E-05   0.0000000000000000E+00   2.9474879065154654E-06   1.8133001610154759E-05   1.2852127451213132E-03   0.0000000000000000E+00                      ---                      ---
   443   8.9543296936492678E+33   2.8798192770527997E+11  -8.2907835550310047E+03   4.5416313205288560E-04   2.6615172493650657E+06   2.5742952537943982E+11   1.2795861677387858E+15   3.0589463095865025E+01   1.6723270042667035E-22   1.7212428831274014E+00   7.2298216770007806E-01       radiative    APPROX   0.0000000000000000E+00   4.4601191385749633E-01   6.6044079894241734E-08   5.3536595145439270E-01   1.0864494224332362E-04   1.0021532452646380E-02   3.3818683717063845E-03   1.7532902273911658E-03   6.9361481614135692E-04   7.6892728283989439E-04   4.2597051217677822E-04   9.6205925255421669E-05   6.5720878974257868E-05   0.0000000000000000E+00   2.9474879065154654E-06   1.8133001610154756E-05   1.2852127451213129E-03   0.0000000000000000E+00                      ---                      ---
   444   8.9624702888401954E+33   3.0802113863788971E+11   3.1518951056780912E+04   3.6388575780097149E-04   2.5231873823031266E+06   2.0479765007123816E+11   1.2770302238545942E+15   3.1911158942075271E+01   0.0000000000000000E+00   1.6506235807338030E+00   7.3956130892213234E-01       radiative    APPROX   0.0000000000000000E+00   4.7916911635274223E-01   3.3058906499045162E-06   5.0215727500022045E-01   4.0273654111599788E-04   8.9976799355227840E-03   4.1598634023029745E-03   1.7532902273911569E-03   6.9361481614135204E-04   7.6892728283989027E-04   4.2597051217677643E-04   9.6205925255421073E-05   6.5720878974257434E-05   0.0000000000000000E+00   2.9474879065154391E-06   1.8133001610154705E-05   1.2852127451213043E-03   0.0000000000000000E+00                      ---                      ---
   445   8.9701940536119319E+33   3.3094239644050732E+11   7.7832138431382828E+03   2.6260459597639735E-04   2.3850455949450359E+06   1.6287113425470612E+11   1.4082386524117768E+15   3.7425041067250731E+01   7.1037666424501163E-30   1.3587881908637589E+00   8.2634989516246637E-01       radiative    APPROX   0.0000000000000000E+00   6.5274058093072285E-01   2.0429598601178618E-05   3.2832150542193694E-01   1.9638214100618726E-03   3.6248795285265096E-03   8.2187602326559677E-03   1.7532902273911094E-03   6.9361481614132472E-04   7.6892728283986804E-04   4.2597051217677030E-04   9.6205925255418077E-05   6.5720878974255523E-05   0.0000000000000000E+00   2.9474879065153104E-06   1.8133001610154451E-05   1.2852127451212700E-03   0.0000000000000000E+00                      ---                      ---
   446   8.9775223313176704E+33   3.5287585249167963E+11  -2.6872257655150916E+04   2.2736033206170191E-04   2.2612974430652303E+06   1.3269560249000856E+11   1.3223049334558960E+15   3.7451612435896678E+01   4.7959428259369054E-32   1.3576165648279541E+00   8.2677352309528973E-01       radiative    APPROX   0.0000000000000000E+00   6.5358780893524071E-01   2.0513181953744963E-05   3.2747298730558311E-01   1.9714412963250222E-03   3.5986540946467693E-03   8.2385723087389021E-03   1.7532902273911083E-03   6.9361481614132049E-04   7.6892728283986826E-04   4.2597051217676364E-04   9.6205925255418308E-05   6.5720878974254791E-05   0.0000000000000000E+00   2.9474879065152816E-06   1.8133001610154407E-05   1.2852127451212590E-03   0.0000000000000000E+00                      ---                      ---
   447   8.9863937247873773E+33   3.7964793398670972E+11  -3.7128966892307428E+04   1.9648212334135543E-04   2.1415958948760335E+06   1.0768332718744978E+11   1.2388948798674158E+15   3.7450646693806227E+01   2.8641421405458667E-34   1.3576164044192462E+00   8.2677358114475208E-01       radiative    APPROX   0.0000000000000000E+00   6.5358792503035135E-01   2.0513193407117946E-05   3.2747287103369493E-01   1.9714423404731249E-03   3.5986505009925219E-03   8.2385750235750149E-03   1.7532902273911101E-03   6.9361481614132721E-04   7.6892728283986674E-04   4.2597051217676711E-04   9.6205925255418525E-05   6.5720878974255157E-05   0.0000000000000000E+00   2.9474879065152752E-06   1.8133001610154332E-05   1.2852127451212657E-03   0.0000000000000000E+00                      ---                      ---
   448   8.9950764395044320E+33   4.0596781945627802E+11  -2.2002354583479926E+04   1.7007435925260321E-04   2.0292238570618457E+06   8.7570639446783173E+10   1.1613129504476292E+15   3.7449292517119353E+01   1.4174996355055562E-30   1.3576161290882403E+00   8.2677368078287183E-01       radiative    APPROX   0.0000000000000000E+00   6.5358812430003699E-01   2.0513213066086115E-05   3.2747267146057196E-01   1.9714441326852852E-03   3.5986443327190951E-03   8.2385796834140521E-03   1.7532902273911057E-03   6.9361481614132635E-04   7.6892728283986717E-04   4.2597051217676678E-04   9.6205925255417969E-05   6.5720878974255320E-05   0.0000000000000000E+00   2.9474879065152858E-06   1.8133001610154234E-05   1.2852127451212620E-03   0.0000000000000000E+00                      ---                      ---
   449   9.0017604843137103E+33   4.2625463521298895E+11   3.1570201614166472E+03   1.5139471750194851E-04   1.9427914103474941E+06   7.4116974773430405E+10   1.1021524245932741E+15   3.7448036409550056E+01   4.3947271662439130E-31   1.3576158304446113E+00   8.2677378885752184E-01       radiative    APPROX   0.0000000000000000E+00   6.5358834044222736E-01   2.0513234389612972E-05   3.2747245498924871E-01   1.9714460766471482E-03   3.5986376421673293E-03   8.2385847378096868E-03   1.7532902273910984E-03   6.9361481614132331E-04   7.6892728283986685E-04   4.2597051217676521E-04   9.6205925255417549E-05   6.5720878974254913E-05   0.0000000000000000E+00   2.9474879065152808E-06   1.8133001610154278E-05   1.2852127451212531E-03   0.0000000000000000E+00                      ---                      ---
   450   9.0083493289070596E+33   4.4626986532095233E+11   5.1352439527205584E+04   1.3761550599534740E-04   1.8745508999834226E+06   6.4633725646481911E+10   1.0557750649792836E+15   3.7446917275645575E+01   4.6142469509145759E-30   1.3576155381860360E+00   8.2677389462156292E-01       radiative    APPROX   0.0000000000000000E+00   6.5358855196336152E-01   2.0513255257248256E-05   3.2747224314603401E-01   1.9714479790476072E-03   3.5986310946580094E-03   8.2385896841437392E-03   1.7532902273911168E-03   6.9361481614132786E-04   7.6892728283987335E-04   4.2597051217676922E-04   9.6205925255418348E-05   6.5720878974255618E-05   0.0000000000000000E+00   2.9474879065153087E-06   1.8133001610154509E-05   1.2852127451212633E-03   0.0000000000000000E+00                      ---                      ---
