VERSION 10100 -- Tue Jan 15 19:34:14 2002 UTC -- created by alex on q from file /net/q/u/alex/kepler/sgrid/s12.4/s12.4#presn
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
  87:    8.1247482886281736E+32   3.4807822676243082E+07  -3.2156758422196567E+07   2.8886489171384864E+09   7.7144194045884781E+09   1.8835910806670676E+27   1.8156617892633946E+18   9.0699467349812901E-01   0.0000000000000000E+00   4.5698138195621915E+01   4.4657607950460537E-01       radiative       NSE   5.1378141507871494E-04   5.7800277878806339E-05                      ---   1.3803538074217121E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.0779455102490901E-06   1.3765003545320842E-06   1.7668610327256187E-04   9.8117204849057621E-05   1.2027650261186985E-04   2.7795942016221042E-03   1.5246900765207991E-01                      ---   2.2040468566045289E-03   2.6737416283951273E-07   1.9178554583089875E-02   8.0859420304798013E-01
  88:    8.2276113753718879E+32   3.5043169175124936E+07  -3.2370173258247733E+07   2.8513802692149067E+09   7.7095874680974607E+09   1.8534626404775443E+27   1.8096714305182124E+18   9.0992039076769360E-01   0.0000000000000000E+00   4.5621745932294168E+01   4.4672950573578224E-01       radiative       NSE   5.0734250653797339E-04   5.9186890560678897E-05                      ---   1.3980395541147406E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.1146297433619521E-06   1.4509081769225410E-06   1.8087567962167173E-04   1.0043738814174977E-04   1.2100145893791545E-04   2.7665349210429608E-03   1.5160661765805050E-01                      ---   2.3215121055402579E-03   2.9084167256688226E-07   1.9927861439961010E-02   8.0842368960904432E-01
  89:    8.3304671763879950E+32   3.5278400009962700E+07  -3.2583398136807501E+07   2.8145303868849840E+09   7.7045565017590218E+09   1.8237669276565043E+27   1.8036778430245361E+18   9.1283965276333412E-01   0.0000000000000000E+00   4.5546603697433120E+01   4.4688402969702329E-01       radiative       NSE   5.0073475299829682E-04   6.0593624924095681E-05                      ---   1.4156066549221878E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.1511855969135586E-06   1.5292155911461399E-06   1.8513042918175335E-04   1.0279462312530764E-04   1.2170718542080523E-04   2.7529575441400554E-03   1.5072962645118787E-01                      ---   2.4454645094768965E-03   3.1643534182767134E-07   2.0707439872953190E-02   8.0823278291001999E-01
  90:    8.4333157108807543E+32   3.5513543634178996E+07  -3.2796457480712652E+07   2.7780864583456068E+09   7.6992838209071226E+09   1.7944966641159022E+27   1.7976959750660657E+18   9.1575026102653556E-01   0.0000000000000000E+00   4.5472819895911698E+01   4.4704123713889182E-01       radiative       NSE   4.9383995481214139E-04   6.2029054296467806E-05                      ---   1.4330782361084203E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.1878900844555753E-06   1.6124528604233849E-06   1.8948971744725960E-04   1.0521209435975732E-04   1.2239955287591078E-04   2.7386982840364432E-03   1.4982715117315759E-01                      ---   2.5777016718794956E-03   3.4466805730498699E-07   2.1527230351787371E-02   8.0802059952747007E-01
  91:    8.5361569980505056E+32   3.5748627390595526E+07  -3.3009374648355961E+07   2.7420497848073530E+09   7.6938206750891838E+09   1.7656447643332628E+27   1.7917103660026058E+18   9.1865514576789964E-01   0.0000000000000000E+00   4.5400247185016852E+01   4.4719942707331706E-01       radiative       NSE   4.8680903580733810E-04   6.3484880624850592E-05                      ---   1.4504197680915737E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.2244211472563651E-06   1.7000336183563171E-06   1.9391381867484887E-04   1.0766659956954359E-04   1.2307355532379307E-04   2.7239716181154871E-03   1.4891090138649798E-01                      ---   2.7172065870385304E-03   3.7547387362846005E-07   2.2379528810252961E-02   8.0778420820341390E-01
  92:    8.6389910570933458E+32   3.5983678748480991E+07  -3.3222172922201037E+07   2.7064075753113918E+09   7.6881042129173479E+09   1.7372043259397184E+27   1.7857349066525414E+18   9.2154975214359758E-01   0.0000000000000000E+00   4.5329148079568604E+01   4.4736052285674438E-01       radiative       NSE   4.7949069661579457E-04   6.4970588887863952E-05                      ---   1.4676369491326667E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.2610694343225706E-06   1.7932548020197702E-06   1.9844893111984607E-04   1.1018557657983434E-04   1.2373450830834482E-04   2.7085522205033030E-03   1.4796734134382319E-01                      ---   2.8662876147125204E-03   4.0953846495909508E-07   2.3276945304057852E-02   8.0752245507396514E-01
  93:    8.7418179072015442E+32   3.6218724075259499E+07  -3.3434874621045649E+07   2.6711618485885744E+09   7.6822093639234447E+09   1.7091686245106389E+27   1.7797554107687964E+18   9.2443967948528138E-01   0.0000000000000000E+00   4.5259195685827819E+01   4.4752241852232005E-01       radiative       NSE   4.7207615007924909E-04   6.6476782479153566E-05                      ---   1.4847148332398679E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.2974935057085732E-06   1.8912854991638528E-06   2.0304695053919276E-04   1.1274070923933166E-04   1.2437817605531572E-04   2.6927308749473901E-03   1.4701136411749860E-01                      ---   3.0234558488436681E-03   4.4671151078859946E-07   2.4208856985550184E-02   8.0723231780502014E-01
  94:    8.8446375675633578E+32   3.6453789610742681E+07  -3.3647501780164123E+07   2.6363037896447473E+09   7.6760977877734375E+09   1.6815311048799875E+27   1.7737780959837402E+18   9.2732160907969274E-01   0.0000000000000000E+00   4.5190593909907740E+01   4.4768616222133512E-01       radiative       NSE   4.6448461531513904E-04   6.8008242505646373E-05                      ---   1.5016422846202471E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.3338180263716966E-06   1.9949927724660693E-06   2.0773223876517058E-04   1.1534669067581204E-04   1.2500689071168750E-04   2.6763827382525291E-03   1.4603545697962664E-01                      ---   3.1902823533674885E-03   4.8756431753688468E-07   2.5183096698148034E-02   8.0691217440941454E-01
  95:    8.9474500573632159E+32   3.6688901573341161E+07  -3.3860076224482656E+07   2.6018239683988242E+09   7.6697238412131052E+09   1.6542853756618447E+27   1.7678092120594949E+18   9.3019180355741116E-01   0.0000000000000000E+00   4.5123555619839934E+01   4.4785305902980993E-01       radiative       NSE   4.5662114515099327E-04   6.9571732388485269E-05                      ---   1.5184115690393076E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.3702248523900817E-06   2.1055607804516988E-06   2.1253788507652417E-04   1.1802335766794525E-04   1.2562420373745108E-04   2.6593581981713930E-03   1.4503026640803890E-01                      ---   3.3688885621012301E-03   5.3287470279041498E-07   2.6210068464966357E-02   8.0655910938451436E-01
  96:    9.0502553957814898E+32   3.6924085045645952E+07  -3.4072618903036594E+07   2.5677257840412097E+09   7.6631853985752249E+09   1.6274252041827596E+27   1.7618354144920522E+18   9.3305804960823835E-01   0.0000000000000000E+00   4.5057625374197976E+01   4.4802048224409136E-01       radiative       NSE   4.4871670033273797E-04   7.1155158856287790E-05                      ---   1.5350180655137479E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.4063037378033142E-06   2.2217154992827246E-06   2.1740128725772088E-04   1.2073379692063838E-04   1.2622528305238157E-04   2.6420244769166019E-03   1.4401463389956887E-01                      ---   3.5569881710383203E-03   5.8232490722644309E-07   2.7274666664777309E-02   8.0617123981052374E-01
  97:    9.1530536019945844E+32   3.7159365521946289E+07  -3.4285150711027145E+07   2.5339959042612038E+09   7.6563710210148544E+09   1.6009445086459611E+27   1.7558683341939638E+18   9.3591039711219293E-01   0.0000000000000000E+00   4.4993397733706566E+01   4.4819129213439768E-01       radiative       NSE   4.4054284180908602E-04   7.2771745246273193E-05                      ---   1.5514306890469481E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.4424205660865307E-06   2.3457096500134410E-06   2.2239133247037627E-04   1.2351939529079594E-04   1.2681550904586539E-04   2.6240096016836231E-03   1.4296778285581729E-01                      ---   3.7586786380847895E-03   6.3729695247049131E-07   2.8398114969269077E-02   8.0574479936706733E-01
  98:    9.2558446951750770E+32   3.7394767356528692E+07  -3.4497691934940040E+07   2.5006383019580994E+09   7.6494151718871117E+09   1.5748373544924790E+27   1.7498965591622861E+18   9.3876103907433106E-01   0.0000000000000000E+00   4.4930128174368321E+01   4.4836226721324818E-01       radiative       NSE   4.3238437860991600E-04   7.4407903582441760E-05                      ---   1.5676821301455628E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.4781523899747819E-06   2.4757789506433297E-06   2.2743270425445601E-04   1.2633535634273585E-04   1.2739131273363557E-04   2.6057912469735402E-03   1.4191334477442047E-01                      ---   3.9707102684867759E-03   6.9723279388845881E-07   2.9560007381021436E-02   8.0527886307364338E-01
  99:    9.3062285702622344E+32   3.7510208016866714E+07  -3.4601884515130401E+07   2.4760602981456494E+09   7.6440394798377857E+09   1.5556582384371265E+27   1.7454584054557353E+18   9.4086913457132593E-01   0.0000000000000000E+00   4.4884376323216152E+01   4.4849203169201807E-01       radiative       NSE   4.2611952675269401E-04   7.5647577872359965E-05                      ---   1.5796073977899838E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.5047313566401368E-06   2.5784538869989074E-06   2.3127305065337168E-04   1.2848434178118807E-04   1.2781255890778335E-04   2.5917529895378780E-03   1.4110563996620457E-01                      ---   4.1388343138741238E-03   7.4629936299540439E-07   3.0468330205752413E-02   8.0490332955263244E-01
 100:    9.3517537759615394E+32   3.7614552075657368E+07  -3.4696040586563051E+07   2.4607519756100020E+09   7.6406969190370808E+09   1.5437324364793365E+27   1.7426704271328379E+18   9.4219768102225654E-01   0.0000000000000000E+00   4.4855529106064303E+01   4.4857195837405706E-01       radiative       NSE   4.2232661234233102E-04   7.6424674529679222E-05                      ---   1.5870728350760043E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.5211264609077552E-06   2.6436168500456817E-06   2.3366103792910731E-04   1.2981966574115520E-04   1.2807192414804449E-04   2.5831246169827774E-03   1.4060820424363538E-01                      ---   4.2454160685754683E-03   7.7810661002234373E-07   3.1038259768286659E-02   8.0465713945421380E-01
 101:    9.3928888484500834E+32   3.7708865030791812E+07  -3.4781127514359653E+07   2.4469820678076100E+09   7.6375639443023291E+09   1.5330237360894356E+27   1.7401555420297638E+18   9.4338949329611599E-01   0.0000000000000000E+00   4.4830154060285778E+01   4.4864621253506692E-01       radiative       NSE   4.1874048702976208E-04   7.7139180972737401E-05                      ---   1.5937480585156066E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.5360910258410725E-06   2.7053078811370985E-06   2.3587629423224820E-04   1.3106091012108823E-04   1.2830607154939582E-04   2.5750115045953866E-03   1.4014246627653473E-01                      ---   4.3467509682504520E-03   8.0884936486410449E-07   3.1576240005821848E-02   8.0442398913645174E-01
 102:    9.4614056191087354E+32   3.7866028300621219E+07  -3.4922879530809820E+07   2.4296305802895222E+09   7.6335365791415997E+09   1.5195504724740263E+27   1.7369695074909422E+18   9.4489624944388118E-01   0.0000000000000000E+00   4.4798419198423339E+01   4.4874079246490389E-01       radiative       NSE   4.1416772415995141E-04   7.8051064009539289E-05                      ---   1.6021407766087729E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.5549714959172869E-06   2.7856501130756613E-06   2.3870615270058998E-04   1.3264773774687079E-04   1.2859947605519884E-04   2.5646226545765413E-03   1.3954695629342831E-01                      ---   4.4789673367302638E-03   8.4968923853595716E-07   3.2272520912062487E-02   8.0411626459280039E-01
 103:    9.5641754881873179E+32   3.8101940043529965E+07  -3.5135570640218794E+07   2.4027243595841341E+09   7.6272222121685867E+09   1.4987004839868499E+27   1.7319867558150482E+18   9.4725565112944432E-01   0.0000000000000000E+00   4.4749034138761516E+01   4.4888741873958832E-01       radiative       NSE   4.0715273043858243E-04   7.9482230817802882E-05                      ---   1.6151789772072333E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.5840804675131151E-06   2.9143780086543866E-06   2.4312684104605951E-04   1.3512689554115784E-04   1.2904994830705956E-04   2.5484976432790830E-03   1.3862161220129107E-01                      ---   4.6909180289394382E-03   9.1686806969982239E-07   3.3375625976322196E-02   8.0361028941775647E-01
 104:    9.6669383208843162E+32   3.8338069652654037E+07  -3.5348351153292060E+07   2.3707889698868418E+09   7.6193444470999289E+09   1.4740308755589222E+27   1.7260182421741532E+18   9.5006386091161144E-01   0.0000000000000000E+00   4.4691883250291276E+01   4.4906736575451089E-01       radiative       NSE   3.9846443561898046E-04   8.1232944096802062E-05                      ---   1.6305277804202722E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.6189488882613587E-06   3.0791005855294877E-06   2.4856841576361517E-04   1.3818586247978849E-04   1.2958247566578244E-04   2.5284729149998549E-03   1.3747531939271873E-01                      ---   4.9634816303890045E-03   1.0063235846715635E-06   3.4772140349948591E-02   8.0295163821425797E-01
 105:    9.7696941363528002E+32   3.8574440004957095E+07  -3.5561240201193154E+07   2.3392045627876844E+09   7.6113704510699863E+09   1.4497071509181684E+27   1.7200449834142518E+18   9.5287480727981899E-01   0.0000000000000000E+00   4.4635490683442654E+01   4.4924658412291807E-01       radiative       NSE   3.8990971501008328E-04   8.2999859367413069E-05                      ---   1.6456941531863993E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.6532109603559358E-06   3.2511704384693994E-06   2.5403681707942026E-04   1.4126256674539293E-04   1.3010285396562195E-04   2.5084796797001764E-03   1.3632839435425753E-01                      ---   5.2487249222115768E-03   1.1035893964936146E-06   3.6208238545267127E-02   8.0224295186907468E-01
 106:    9.8724429537420583E+32   3.8811074764504813E+07  -3.5774256641659439E+07   2.3079570096202078E+09   7.6030788814148626E+09   1.4257241496812779E+27   1.7140733694845801E+18   9.5566556409189063E-01   0.0000000000000000E+00   4.4581261139283022E+01   4.4942990106946362E-01       radiative       NSE   3.8111517392343773E-04   8.4803433372812606E-05                      ---   1.6605358485836358E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.6873259394726036E-06   3.4354500871427308E-06   2.5964926932631264E-04   1.4442882217757704E-04   1.3061585764463516E-04   2.4878422619556608E-03   1.3514447284232550E-01                      ---   5.5557521403449897E-03   1.2124070418433997E-06   3.7727104909081613E-02   8.0147055400518064E-01
 107:    9.9751847921974127E+32   3.9047996361848652E+07  -3.5987419154009581E+07   2.2770524330368247E+09   7.5947212664324503E+09   1.4020768264018772E+27   1.7080977519324454E+18   9.5846247848029043E-01   0.0000000000000000E+00   4.4527605392781936E+01   4.4961196893395988E-01       radiative       NSE   3.7251178170283274E-04   8.6621524853452850E-05                      ---   1.6752045042578587E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.7207567351409422E-06   3.6274724350870327E-06   2.6527430209895677E-04   1.4760516480885339E-04   1.3111828188852820E-04   2.4673628077857132E-03   1.3396416406704251E-01                      ---   5.8761563473194800E-03   1.3304701377792542E-06   3.9283859615244394E-02   8.0064461656448460E-01
 108:    1.0077919670860450E+33   3.9285227537917368E+07  -3.6200746156331718E+07   2.2464820269790030E+09   7.5861722899236307E+09   1.3787602449206480E+27   1.7021201872672399E+18   9.6125188767192427E-01   0.0000000000000000E+00   4.4475378961081027E+01   4.4979537895443644E-01       radiative       NSE   3.6389912461455006E-04   8.8464049928612201E-05                      ---   1.6896012514592797E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.7536928969278239E-06   3.8301151288088316E-06   2.7097189611736641E-04   1.5082898895448654E-04   1.3161172074313733E-04   2.4466741636394364E-03   1.3276777580913748E-01                      ---   6.2154031038154844E-03   1.4604309400646740E-06   4.0902905892737602E-02   7.9975640451897201E-01
 109:    1.0180647608868746E+33   3.9522791446731754E+07  -3.6414256125529587E+07   2.2162364784416118E+09   7.5772974703580542E+09   1.3557695755318567E+27   1.6961427317931446E+18   9.6401946963815632E-01   0.0000000000000000E+00   4.4425440821008365E+01   4.4998305137398942E-01       radiative       NSE   3.5507394374329772E-04   9.0344371204578754E-05                      ---   1.7036253319486171E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.7863983297288705E-06   4.0472309045326197E-06   2.7681647879763938E-04   1.5414657521383235E-04   1.3210024840403374E-04   2.4253978949332830E-03   1.3153321823921268E-01                      ---   6.5807071859267270E-03   1.6060216433071625E-06   4.2614775818260064E-02   7.9879170398211852E-01
 110:    1.0283368625356230E+33   3.9760709957455173E+07  -3.6627968600480556E+07   2.1863226598215818E+09   7.5683880274026918E+09   1.3331000924538529E+27   1.6901614110123333E+18   9.6679627978387117E-01   0.0000000000000000E+00   4.4375946164220451E+01   4.5016883952781295E-01       radiative       NSE   3.4650046717489151E-04   9.2235627354480282E-05                      ---   1.7174715336090832E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.8182715104552903E-06   4.2727021586980883E-06   2.8265057791680188E-04   1.5746224787087297E-04   1.3257893297730211E-04   2.4044235934804455E-03   1.3030743218721536E-01                      ---   6.9605717809561986E-03   1.7635466891095701E-06   4.4362097222395390E-02   7.9776943709853843E-01
 111:    1.0386082739453007E+33   3.9999005945243090E+07  -3.6841900984390557E+07   2.1567262930708356E+09   7.5591296278514538E+09   1.3107471695543548E+27   1.6841780838788099E+18   9.6954753373849345E-01   0.0000000000000000E+00   4.4328994276386943E+01   4.5035922195612538E-01       radiative       NSE   3.3771095685910006E-04   9.4165057956311087E-05                      ---   1.7308860503608470E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.8498287572407194E-06   4.5145416230882994E-06   2.8863555875160529E-04   1.6087633403870990E-04   1.3305324654771633E-04   2.3828544644088189E-03   1.2904084151520212E-01                      ---   7.3701865347472265E-03   1.9403558670566853E-06   4.6211498564000072E-02   7.9666095391214498E-01
 112:    1.0488789970285446E+33   4.0237701023551986E+07  -3.7056071065217614E+07   2.1274541507311494E+09   7.5498778388156729E+09   1.2887062776581801E+27   1.6781922912506268E+18   9.7231299282084371E-01   0.0000000000000000E+00   4.4282198829246099E+01   4.5054706601052186E-01       radiative       NSE   3.2923066202776444E-04   9.6103373088269261E-05                      ---   1.7441548976125161E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.8805000383216211E-06   4.7648794481680512E-06   2.9459094575835120E-04   1.6427795039704752E-04   1.3351959657099586E-04   2.3617313366037194E-03   1.2778858314986785E-01                      ---   7.7945426224851500E-03   2.1310458256340750E-06   4.8091302460422675E-02   7.9549371590026086E-01
 113:    1.0591490336975994E+33   4.0476817832803361E+07  -3.7270495673945725E+07   2.0984924913856909E+09   7.5402505386598015E+09   1.2669729805302929E+27   1.6722021711471465E+18   9.7504849577555586E-01   0.0000000000000000E+00   4.4238242352682320E+01   4.5073986547512901E-01       radiative       NSE   3.2052819685966625E-04   9.8079886413199739E-05                      ---   1.7569250273941562E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.9107560337269053E-06   5.0336866469667880E-06   3.0070030493089975E-04   1.6778257294774600E-04   1.3398183408969293E-04   2.3400007555875917E-03   1.2649264602340948E-01                      ---   8.2527974958241518E-03   2.3454874119077834E-06   5.0083136401225248E-02   7.9422971168907908E-01
 114:    1.0694183858643364E+33   4.0716377798659064E+07  -3.7485192515835583E+07   2.0698477528322840E+09   7.5306765820173769E+09   1.2455429330084945E+27   1.6662112947633953E+18   9.7780402743739414E-01   0.0000000000000000E+00   4.4194107044352968E+01   4.5092938891084017E-01       radiative       NSE   3.1219228861932737E-04   1.0006292441765912E-04                      ---   1.7695928201296614E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.9400812992776896E-06   5.3109128038140370E-06   3.0675816080764256E-04   1.7126238267030201E-04   1.3443786544679759E-04   2.3188662918786768E-03   1.2521735062493761E-01                      ---   8.7255232730496304E-03   2.5758830399443026E-06   5.2098206640551675E-02   7.9290747208536316E-01
 115:    1.0796870554402488E+33   4.0956402812521882E+07  -3.7700178596050084E+07   2.0415116825584667E+09   7.5209426955638294E+09   1.2244118771286706E+27   1.6602171348350572E+18   9.8055409496434542E-01   0.0000000000000000E+00   4.4151363173970140E+01   4.5111965456391545E-01       radiative       NSE   3.0393638342161015E-04   1.0206654325214253E-04                      ---   1.7819405570342520E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.9686553091774191E-06   5.6022128453350297E-06   3.1285826764544704E-04   1.7477738209224463E-04   1.3488834007487386E-04   2.2977540509466930E-03   1.2393138969704040E-01                      ---   9.2237239316374925E-03   2.8286932868497745E-06   5.4181479528570678E-02   7.9150519076893855E-01
 116:    1.0899550443364745E+33   4.1196915300291337E+07  -3.7915470199588537E+07   2.0134758661100733E+09   7.5108213119314194E+09   1.2035756400308783E+27   1.6542168554483218E+18   9.8327149104760025E-01   0.0000000000000000E+00   4.4111640190437114E+01   4.5131506872525057E-01       radiative       NSE   2.9547919651442671E-04   1.0410866858932914E-04                      ---   1.7937317528437181E-02                      ---                      ---   0.0000000000000000E+00                      ---   2.9967119755615307E-06   5.9150414650164054E-06   3.1911102039448684E-04   1.7839863634913996E-04   1.3533698932751006E-04   2.2760907695202888E-03   1.2260058042897201E-01                      ---   9.7617633480028155E-03   3.1131765324318006E-06   5.6387793798621910E-02   7.8999084711723955E-01
 117:    1.1002223544637551E+33   4.1437936485435836E+07  -3.8131084821253479E+07   1.9857467179794540E+09   7.5007979390972958E+09   1.1830301319141354E+27   1.6482167398016991E+18   9.8601402404804672E-01   0.0000000000000000E+00   4.4071483990997329E+01   4.5150639861997360E-01       radiative       NSE   2.8743477714782861E-04   1.0615259423353931E-04                      ---   1.8054511755113977E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.0237299558317837E-06   6.2361597706248105E-06   3.2528036214065671E-04   1.8197760806373058E-04   1.3577941590295483E-04   2.2551638755297530E-03   1.2129731803465787E-01                      ---   1.0314017436903865E-02   3.4174206721151085E-06   5.8607703363343505E-02   7.8842081867293989E-01
 118:    1.1104889877324675E+33   4.1679488668338649E+07  -3.8347038228578150E+07   1.9583117290831921E+09   7.4903520256316347E+09   1.1627713427814910E+27   1.6422076193592581E+18   9.8871791211967575E-01   0.0000000000000000E+00   4.4034740362760267E+01   4.5170332924070844E-01       radiative       NSE   2.7917503517752750E-04   1.0823433543396312E-04                      ---   1.8165295295544212E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.0501064724488762E-06   6.5814505859331341E-06   3.3160404082711317E-04   1.8566764646563860E-04   1.3621966396004415E-04   2.2336572638144026E-03   1.1994565534946577E-01                      ---   1.0911468722959792E-02   3.7604608213353690E-06   6.0962213066805652E-02   7.8672623559872912E-01
 119:    1.1207549460526108E+33   4.1921593065664671E+07  -3.8563348600026846E+07   1.9311763691411397E+09   7.4800617920967293E+09   1.1427953402246772E+27   1.6362010021548116E+18   9.9145462545746676E-01   0.0000000000000000E+00   4.3997114631700676E+01   4.5189530109560333E-01       radiative       NSE   2.7137917546286996E-04   1.1031521867506439E-04                      ---   1.8276085239333235E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.0754392961859704E-06   6.9342738707432004E-06   3.3781810790348447E-04   1.8929989133508043E-04   1.3665507403217423E-04   2.2130364241144417E-03   1.1862914514054992E-01                      ---   1.1521470837741974E-02   4.1254831109234180E-06   6.3317858822309406E-02   7.8498160214199564E-01
 120:    1.1310202313338196E+33   4.2164271408144042E+07  -3.8780033072079897E+07   1.9043331953822916E+09   7.4696365134513798E+09   1.1230982670811654E+27   1.6301903379863593E+18   9.9418778175206934E-01   0.0000000000000000E+00   4.3960840124529597E+01   4.5208753173608612E-01       radiative       NSE   2.6370624707632777E-04   1.1241237872291023E-04                      ---   1.8383470671897471E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.0998539371049040E-06   7.3034993963635486E-06   3.4404443247507588E-04   1.9295432799801109E-04   1.3708594455779955E-04   2.1925784893331215E-03   1.1730662890472679E-01                      ---   1.2161549655953794E-02   4.5244474144886394E-06   6.5741004769950373E-02   7.8314842115410999E-01
 121:    1.1412848454853503E+33   4.2407545968940638E+07  -3.8997107500864327E+07   1.8777749210500469E+09   7.4587703395706072E+09   1.1036763394324327E+27   1.6241685790962020E+18   9.9687878447135192E-01   0.0000000000000000E+00   4.3928239114353303E+01   4.5228560633452114E-01       radiative       NSE   2.5583051214830209E-04   1.1454665820216857E-04                      ---   1.8483734094872112E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.1235043643306990E-06   7.7005505069437999E-06   3.5042035237119580E-04   1.9672229738988212E-04   1.3751610913321547E-04   2.1715826860650468E-03   1.1593429153234072E-01                      ---   1.2854105223723657E-02   4.9744587810738848E-06   6.8310242291585485E-02   7.8117397814348100E-01
 122:    1.1515487904160904E+33   4.2651438032476097E+07  -3.9214590214422941E+07   1.8515063262996655E+09   7.4481077378855906E+09   1.0845258445524762E+27   1.6181506498516447E+18   9.9960937101810343E-01   0.0000000000000000E+00   4.3894455434206883E+01   4.5247787079775142E-01       radiative       NSE   2.4844626158263580E-04   1.1667459744955043E-04                      ---   1.8584516428343436E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.1460375398718713E-06   8.1040734930576418E-06   3.5665115661746047E-04   2.0041207481484751E-04   1.3793996385365995E-04   2.1515785010746240E-03   1.1460445826193716E-01                      ---   1.3557165267788053E-02   5.4506013264502479E-06   7.0865298376106584E-02   7.7915891092583656E-01
 123:    1.1618120680345816E+33   4.2895969841108285E+07  -3.9432496466028690E+07   1.8255172938041756E+09   7.4369576276411867E+09   1.0656431391476532E+27   1.6121180862320046E+18   1.0022901930138775E+00   0.0000000000000000E+00   4.3864869833653636E+01   4.5267654230588267E-01       radiative       NSE   2.4083738359989329E-04   1.1883776785206175E-04                      ---   1.8677074590350732E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.1676434449999978E-06   8.5386939260729095E-06   3.6303129053367686E-04   2.0422029535243966E-04   1.3836174174460911E-04   2.1309858999150437E-03   1.1322037490522099E-01                      ---   1.4319573161886786E-02   5.9888885598574134E-06   7.3580080160477124E-02   7.7698766442786371E-01
 124:    1.1720746802489735E+33   4.3141162871570371E+07  -3.9650844952505946E+07   1.7998109591212761E+09   7.4260759844690428E+09   1.0470246464821453E+27   1.6060922407568287E+18   1.0050203710341481E+00   0.0000000000000000E+00   4.3833562594635787E+01   4.5286844261777615E-01       radiative       NSE   2.3376052632349714E-04   1.2099176669915126E-04                      ---   1.8771139941970928E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.1881704524026767E-06   8.9780550638817052E-06   3.6923794698150359E-04   2.0793239383024224E-04   1.3877776513959993E-04   2.1115154343240208E-03   1.1188717289412850E-01                      ---   1.5088843472668388E-02   6.5549866860428185E-06   7.6262733434634661E-02   7.7478789487819621E-01
 125:    1.1823366289670607E+33   4.3387039074194521E+07  -3.9869652430632234E+07   1.7743812635238876E+09   7.4150679712221518E+09   1.0286668555016031E+27   1.6000611734570680E+18   1.0077478634992811E+00   0.0000000000000000E+00   4.3803696494254339E+01   4.5306035910420056E-01       radiative       NSE   2.2681687887379952E-04   1.2315705971684013E-04                      ---   1.8861476326310491E-02                      ---                      ---   0.0000000000000000E+00                      ---   3.2076286116050519E-06   9.4362218508352920E-06   3.7542767194889259E-04   2.1165470526116140E-04   1.3918840385671982E-04   2.0922763319076438E-03   1.1055085612965587E-01                      ---   1.5893192961538145E-02   7.1714831570659979E-06   7.9011321284888303E-02   7.7249352378825986E-01
